Poblacion ORIGEN,Poblacion DESTINO,MODO_INFORME,MOTIVO_informe,Grupo edad,Actividad economica,Desplazamientos,Lat_origen,Long_origen,Lat_destino,Long_destino
Lezo,Hondarribia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,234,43.3263415090448,-1.885769548,43.3748851848767,-1.8239709632
Lezo,Irun,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,237,43.3263415090448,-1.885769548,43.318640571622,-1.77372589148
Lezo,Irun,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,644,43.3263415090448,-1.885769548,43.318640571622,-1.77372589148
Lezo,Irun,Tren Metro SS/Topo,Otros,7-19,Estudiantes,382,43.3263415090448,-1.885769548,43.318640571622,-1.77372589148
Lezo,Pasaia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,624,43.3263415090448,-1.885769548,43.318996,-1.969857
Mutriku,Bergara,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,141,43.3016874985659,-2.3847547875,43.1220053801849,-2.4148383635
Mutriku,Deba,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,95,43.3016874985659,-2.3847547875,43.2945746872118,-2.3538208007
Mutriku,Deba,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,94,43.3016874985659,-2.3847547875,43.2945746872118,-2.3538208007
Mutriku,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,524,43.3016874985659,-2.3847547875,43.2918111063554,-1.9885133578
Mutriku,Eibar,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,127,43.3016874985659,-2.3847547875,43.1997782323138,-2.4616488769
Mutriku,Eibar,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,97,43.3016874985659,-2.3847547875,43.1997782323138,-2.4616488769
Ordizia,Azkoitia,"Coche, conductor/a",Medico / Hospital,20-44,Personas ocupadas,265,43.0637579709383,-2.1818318125,43.1706487685027,-2.3309631204
Ordizia,Azkoitia,"Coche, pasajero/a",Medico / Hospital,7-19,Estudiantes,183,43.0637579709383,-2.1818318125,43.1706487685027,-2.3309631204
Ordizia,Beasain,Autobus interurbano,Centro estudios,7-19,Estudiantes,364,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Beasain,Bicicleta,Centro estudios,7-19,Estudiantes,132,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Beasain,"Coche, conductor/a",Centro estudios,20-44,Estudiantes,144,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Beasain,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,111,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Beasain,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,126,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Beasain,"Coche, pasajero/a","Ocio, cultura, deporte",45-64,Personas ocupadas,163,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Beasain,Moto,Trabajo habitual,20-44,Personas ocupadas,147,43.0637579709383,-2.1818318125,43.0732613951147,-2.2179073142
Ordizia,Bergara,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,120,43.0637579709383,-2.1818318125,43.1220053801849,-2.4148383635
Ordizia,Deba,"Coche, pasajero/a",Compras domestico-familiares,20-44,Personas ocupadas,788,43.0637579709383,-2.1818318125,43.2945746872118,-2.3538208007
Ordizia,Deba,"Coche, pasajero/a",Compras domestico-familiares,20-44,Tareas hogar,774,43.0637579709383,-2.1818318125,43.2945746872118,-2.3538208007
Ordizia,Donostia/San Sebastián,"Coche, conductor/a",Centro estudios,20-44,Estudiantes,218,43.0637579709383,-2.1818318125,43.2918111063554,-1.9885133578
Ordizia,Donostia/San Sebastián,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Personas ocupadas,375,43.0637579709383,-2.1818318125,43.2918111063554,-1.9885133578
Ordizia,Donostia/San Sebastián,Tren Renfe cercanias,Trabajo habitual,20-44,Personas ocupadas,361,43.0637579709383,-2.1818318125,43.2918111063554,-1.9885133578
Ordizia,Lazkao,"Coche, conductor/a",Acompanamiento,45-64,Personas paradas,163,43.0637579709383,-2.1818318125,43.0194888194631,-2.1671234871
Ordizia,Lazkao,"Coche, pasajero/a",Gestiones personales,7-19,Estudiantes,132,43.0637579709383,-2.1818318125,43.0194888194631,-2.1671234871
Ordizia,Legazpi,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,95,43.0637579709383,-2.1818318125,43.0307535874133,-2.3423674188
Ordizia,Oñati,Bicicleta,"Ocio, cultura, deporte",20-44,Personas ocupadas,237,43.0637579709383,-2.1818318125,43.0178261678898,-2.4067931275
Ordizia,Tolosa,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,251,43.0637579709383,-2.1818318125,43.1077539093613,-2.0800512827
Ordizia,Tolosa,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,130,43.0637579709383,-2.1818318125,43.1077539093613,-2.0800512827
Ordizia,Zumarraga,"Coche, conductor/a",Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",115,43.0637579709383,-2.1818318125,43.1030792391374,-2.3156108273
Ordizia,Zumarraga,"Coche, pasajero/a",Medico / Hospital,65 y mas,Tareas hogar,118,43.0637579709383,-2.1818318125,43.1030792391374,-2.3156108273
Orio,Andoain,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,298,43.2774552762092,-2.1270561218,43.2194140168093,-2.0209083686
Orio,Azpeitia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,203,43.2774552762092,-2.1270561218,43.1624073640789,-2.2517858723
Orio,Bergara,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,262,43.2774552762092,-2.1270561218,43.1220053801849,-2.4148383635
Orio,Donostia/San Sebastián,"Coche, conductor/a",Compras domestico-familiares,45-64,Tareas hogar,234,43.2774552762092,-2.1270561218,43.2918111063554,-1.9885133578
Orio,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,236,43.2774552762092,-2.1270561218,43.2918111063554,-1.9885133578
Orio,Donostia/San Sebastián,Tren EuskoTren,Centro estudios,7-19,Estudiantes,212,43.2774552762092,-2.1270561218,43.2918111063554,-1.9885133578
Orio,Donostia/San Sebastián,Tren EuskoTren,"Ocio, cultura, deporte",45-64,Personas ocupadas,212,43.2774552762092,-2.1270561218,43.2918111063554,-1.9885133578
Orio,Errenteria,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,296,43.2774552762092,-2.1270561218,43.2553049551337,-1.8928623455
Orio,Tolosa,"Coche, conductor/a",Otros,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",274,43.2774552762092,-2.1270561218,43.1077539093613,-2.0800512827
Orio,Tolosa,"Coche, pasajero/a",Otros,65 y mas,Tareas hogar,280,43.2774552762092,-2.1270561218,43.1077539093613,-2.0800512827
Orio,Villabona,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,384,43.2774552762092,-2.1270561218,43.1863841159828,-2.0308643183
Orio,Zarautz,Autobus discrecional,Centro estudios,7-19,Estudiantes,115,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Personas ocupadas,193,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,190,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,"Coche, pasajero/a",Asuntos trabajo,45-64,Personas ocupadas,165,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,Moto,Gestiones personales,45-64,Personas ocupadas,116,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,Tren EuskoTren,Trabajo habitual,20-44,Personas ocupadas,296,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,Tren Metro SS/Topo,Acompanamiento,20-44,Personas ocupadas,296,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Orio,Zarautz,Tren Metro SS/Topo,Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",296,43.2774552762092,-2.1270561218,43.280963309723,-2.16722426204
Oñati,Arrasate/Mondragón,Autobus interurbano,Centro estudios,7-19,Estudiantes,170,43.0178261678898,-2.4067931275,43.0745226631642,-2.4841486565
Oñati,Arrasate/Mondragón,Autobus interurbano,Trabajo habitual,7-19,Personas ocupadas,170,43.0178261678898,-2.4067931275,43.0745226631642,-2.4841486565
Oñati,Arrasate/Mondragón,"Coche, conductor/a",Asuntos trabajo,20-44,Personas ocupadas,218,43.0178261678898,-2.4067931275,43.0745226631642,-2.4841486565
Oñati,Arrasate/Mondragón,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,720,43.0178261678898,-2.4067931275,43.0745226631642,-2.4841486565
Oñati,Arrasate/Mondragón,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,286,43.0178261678898,-2.4067931275,43.0745226631642,-2.4841486565
Oñati,Arrasate/Mondragón,"Coche, pasajero/a",Trabajo habitual,20-44,Personas ocupadas,191,43.0178261678898,-2.4067931275,43.0745226631642,-2.4841486565
Oñati,Azkoitia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,337,43.0178261678898,-2.4067931275,43.1706487685027,-2.3309631204
Oñati,Bergara,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,136,43.0178261678898,-2.4067931275,43.1220053801849,-2.4148383635
Oñati,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,178,43.0178261678898,-2.4067931275,43.2918111063554,-1.9885133578
Oñati,Eibar,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,210,43.0178261678898,-2.4067931275,43.1997782323138,-2.4616488769
Oñati,Legazpi,"Coche, conductor/a",Otra vivienda,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",161,43.0178261678898,-2.4067931275,43.0307535874133,-2.3423674188
Oñati,Legazpi,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,167,43.0178261678898,-2.4067931275,43.0307535874133,-2.3423674188
Oñati,Ordizia,Bicicleta,"Ocio, cultura, deporte",20-44,Personas ocupadas,237,43.0178261678898,-2.4067931275,43.0637579709383,-2.1818318125
Oñati,Ordizia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,159,43.0178261678898,-2.4067931275,43.0637579709383,-2.1818318125
Pasaia,Donostia/San Sebastián,Autobus discrecional,Centro estudios,7-19,Estudiantes,99,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,Acompanamiento,20-44,Tareas hogar,614,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,Acompanamiento,45-64,Personas paradas,239,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,Centro estudios,7-19,Estudiantes,239,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",239,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,"Ocio, cultura, deporte",45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",239,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,Trabajo habitual,20-44,Personas ocupadas,239,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Autobus interurbano,Trabajo habitual,45-64,Personas ocupadas,478,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Acompanamiento,20-44,Personas ocupadas,171,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Acompanamiento,20-44,Personas paradas,168,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,146,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Compras domestico-familiares,20-44,Personas ocupadas,254,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,103,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Personas ocupadas,168,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a","Ocio, cultura, deporte",65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",100,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,100,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Otra vivienda,45-64,Tareas hogar,146,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,400,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas paradas,131,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,788,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,253,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Compras domestico-familiares,20-44,Personas ocupadas,127,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Medico / Hospital,20-44,Personas ocupadas,100,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",127,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a","Ocio, cultura, deporte",7-19,Estudiantes,119,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Otra vivienda,20-44,Personas ocupadas,98,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,20-44,Personas ocupadas,118,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,112,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Moto,Asuntos trabajo,20-44,Personas ocupadas,171,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Moto,"Ocio, cultura, deporte",20-44,Personas ocupadas,98,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Moto,Trabajo habitual,20-44,Personas ocupadas,163,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Moto,Trabajo habitual,45-64,Personas ocupadas,293,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Tren Metro SS/Topo,Centro estudios,20-44,Personas paradas,284,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Tren Metro SS/Topo,"Ocio, cultura, deporte",20-44,Estudiantes,284,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Tren Metro SS/Topo,Otra vivienda,45-64,Personas paradas,365,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Donostia/San Sebastián,Tren Renfe cercanias,Trabajo habitual,45-64,Personas ocupadas,80,43.318996,-1.969857,43.2918111063554,-1.9885133578
Pasaia,Errenteria,Autobus interurbano,Centro estudios,20-44,Estudiantes,376,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,Autobus interurbano,Compras domestico-familiares,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",376,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,Autobus interurbano,Trabajo habitual,20-44,Personas ocupadas,376,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,Bicicleta,Trabajo habitual,20-44,Personas ocupadas,233,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, conductor/a",Acompanamiento,20-44,Personas ocupadas,401,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, conductor/a",Asuntos trabajo,20-44,Personas ocupadas,401,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, conductor/a",Gestiones personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",242,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, conductor/a",Otra vivienda,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",242,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,401,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,688,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,277,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Errenteria,"Coche, pasajero/a",Otra vivienda,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",246,43.318996,-1.969857,43.2553049551337,-1.8928623455
Pasaia,Hernani,Moto,Trabajo habitual,45-64,Personas ocupadas,171,43.318996,-1.969857,43.2387833429893,-1.9442591545
Pasaia,Irun,"Coche, conductor/a",Compras domestico-familiares,20-44,Personas ocupadas,180,43.318996,-1.969857,43.318640571622,-1.77372589148
Pasaia,Irun,"Coche, conductor/a",Otra vivienda,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",144,43.318996,-1.969857,43.318640571622,-1.77372589148
Pasaia,Irun,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,118,43.318996,-1.969857,43.318640571622,-1.77372589148
Pasaia,Irun,"Coche, pasajero/a",Compras domestico-familiares,45-64,Personas ocupadas,156,43.318996,-1.969857,43.318640571622,-1.77372589148
Pasaia,Irun,Tren Metro SS/Topo,Centro estudios,20-44,Estudiantes,382,43.318996,-1.969857,43.318640571622,-1.77372589148
Pasaia,Irun,Tren Metro SS/Topo,Centro estudios,7-19,Estudiantes,382,43.318996,-1.969857,43.318640571622,-1.77372589148
Pasaia,Lezo,"Coche, conductor/a",Acompanamiento,45-64,Tareas hogar,268,43.318996,-1.969857,43.3263415090448,-1.885769548
Pasaia,Lezo,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,624,43.318996,-1.969857,43.3263415090448,-1.885769548
Pasaia,Lezo,"Coche, pasajero/a",Acompanamiento,45-64,Personas ocupadas,270,43.318996,-1.969857,43.3263415090448,-1.885769548
Pasaia,Lezo,"Coche, pasajero/a","Ocio, cultura, deporte",7-19,Estudiantes,218,43.318996,-1.969857,43.3263415090448,-1.885769548
Pasaia,Zarautz,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,281,43.318996,-1.969857,43.280963309723,-2.16722426204
Pasaia,Zarautz,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,417,43.318996,-1.969857,43.280963309723,-2.16722426204
Tolosa,Andoain,Autobus interurbano,Centro estudios,7-19,Estudiantes,148,43.1077539093613,-2.0800512827,43.2194140168093,-2.0209083686
Tolosa,Andoain,"Coche, conductor/a",Medico / Hospital,20-44,Personas ocupadas,184,43.1077539093613,-2.0800512827,43.2194140168093,-2.0209083686
Tolosa,Andoain,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,156,43.1077539093613,-2.0800512827,43.2194140168093,-2.0209083686
Tolosa,Andoain,"Coche, pasajero/a",Medico / Hospital,45-64,Personas ocupadas,156,43.1077539093613,-2.0800512827,43.2194140168093,-2.0209083686
Tolosa,Andoain,Tren Renfe cercanias,Centro estudios,45-64,Personas paradas,190,43.1077539093613,-2.0800512827,43.2194140168093,-2.0209083686
Tolosa,Beasain,"Coche, conductor/a",Otros,20-44,Personas ocupadas,93,43.1077539093613,-2.0800512827,43.0732613951147,-2.2179073142
Tolosa,Beasain,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,138,43.1077539093613,-2.0800512827,43.0732613951147,-2.2179073142
Tolosa,Beasain,Multimodal,Trabajo habitual,45-64,Personas ocupadas,502,43.1077539093613,-2.0800512827,43.0732613951147,-2.2179073142
Tolosa,Beasain,Tren Renfe cercanias,Trabajo habitual,20-44,Personas ocupadas,502,43.1077539093613,-2.0800512827,43.0732613951147,-2.2179073142
Tolosa,Donostia/San Sebastián,Autobus interurbano,Centro estudios,20-44,Estudiantes,162,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,Autobus interurbano,Centro estudios,7-19,Estudiantes,370,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,Autobus interurbano,Gestiones domestico-familiares,45-64,Personas ocupadas,162,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,81,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,106,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",98,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,366,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,276,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, pasajero/a",Acompanamiento,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",100,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, pasajero/a",Medico / Hospital,45-64,Tareas hogar,80,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,138,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,Multimodal,Trabajo habitual,45-64,Personas ocupadas,106,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Donostia/San Sebastián,Tren Renfe cercanias,Trabajo habitual,45-64,Personas ocupadas,400,43.1077539093613,-2.0800512827,43.2918111063554,-1.9885133578
Tolosa,Errenteria,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,440,43.1077539093613,-2.0800512827,43.2553049551337,-1.8928623455
Tolosa,Hernani,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,703,43.1077539093613,-2.0800512827,43.2387833429893,-1.9442591545
Tolosa,Hernani,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,160,43.1077539093613,-2.0800512827,43.2387833429893,-1.9442591545
Tolosa,Hondarribia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,293,43.1077539093613,-2.0800512827,43.3748851848767,-1.8239709632
Tolosa,Irun,"Coche, conductor/a",Acompanamiento,20-44,Personas ocupadas,485,43.1077539093613,-2.0800512827,43.318640571622,-1.77372589148
Tolosa,Irun,"Coche, conductor/a",Medico / Hospital,20-44,Personas ocupadas,494,43.1077539093613,-2.0800512827,43.318640571622,-1.77372589148
Tolosa,Ordizia,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,144,43.1077539093613,-2.0800512827,43.0637579709383,-2.1818318125
Tolosa,Ordizia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,118,43.1077539093613,-2.0800512827,43.0637579709383,-2.1818318125
Tolosa,Ordizia,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,127,43.1077539093613,-2.0800512827,43.0637579709383,-2.1818318125
Tolosa,Orio,"Coche, conductor/a",Otros,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",244,43.1077539093613,-2.0800512827,43.2774552762092,-2.1270561218
Tolosa,Orio,"Coche, pasajero/a",Otros,65 y mas,Tareas hogar,249,43.1077539093613,-2.0800512827,43.2774552762092,-2.1270561218
Tolosa,Pasaia,"Coche, conductor/a",Asuntos trabajo,20-44,Personas ocupadas,240,43.1077539093613,-2.0800512827,43.318996,-1.969857
Tolosa,Villabona,Autobus interurbano,Centro estudios,7-19,Estudiantes,49,43.1077539093613,-2.0800512827,43.1863841159828,-2.0308643183
Tolosa,Villabona,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,516,43.1077539093613,-2.0800512827,43.1863841159828,-2.0308643183
Tolosa,Villabona,Taxi,Medico / Hospital,45-64,Personas ocupadas,116,43.1077539093613,-2.0800512827,43.1863841159828,-2.0308643183
Villabona,Andoain,Autobus interurbano,"Ocio, cultura, deporte",7-19,Estudiantes,148,43.1863841159828,-2.0308643183,43.2194140168093,-2.0209083686
Villabona,Andoain,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,301,43.1863841159828,-2.0308643183,43.2194140168093,-2.0209083686
Villabona,Andoain,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,280,43.1863841159828,-2.0308643183,43.2194140168093,-2.0209083686
Villabona,Andoain,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,140,43.1863841159828,-2.0308643183,43.2194140168093,-2.0209083686
Villabona,Andoain,"Coche, pasajero/a","Ocio, cultura, deporte",7-19,Estudiantes,324,43.1863841159828,-2.0308643183,43.2194140168093,-2.0209083686
Villabona,Andoain,Tren Renfe cercanias,"Ocio, cultura, deporte",7-19,Estudiantes,190,43.1863841159828,-2.0308643183,43.2194140168093,-2.0209083686
Villabona,Donostia/San Sebastián,Autobus interurbano,Centro estudios,20-44,Estudiantes,162,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,138,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,"Coche, conductor/a",Compras personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",98,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
